#FamilyID	human<0>	chimp<1>	orang<2>	<3>	baboon<4>	macaque<5>	gibbon<6>	<7>	<8>	<9>	horse<10>	cat<11>	marmoset<12>	<13>	cow<14>	<15>	mouse<16>	rat<17>	<18>	<19>	<20>	<21>	<22>	
1166	0.50798	0.50798	0.000196344	0.511927	0.508198	2.29595e-09	0.523513	0.504127	0.527952	0.512852	0.677977	0.677977	0.560551	0.527958	0.68601	0.516192	0.71279	0.00476401	0.23526	0.567508	0.0953474	0.239819	N/A
1167	0.0160181	0.530797	0.555503	0.0179911	0.523997	0.0123458	0.56573	0.512229	0.577104	0.537098	0.677977	0.677977	0.610335	0.0283397	0.68601	0.516192	0.559978	0.559978	0.65632	0.567508	0.335683	0.615353	N/A
1168	0.50798	0.50798	0.0198129	0.0351438	0.036046	0.000399384	0.54538	0.508203	0.577104	0.0557738	0.677977	0.268219	6.68052e-07	0.577121	0.11643	0.516192	0.164312	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1170	0.0236546	0.515769	0.029701	0.0518909	0.523997	0.523997	0.56573	0.512229	0.577104	0.537098	0.677977	0.110068	0.00124981	0.577121	0.68601	0.516192	0.164312	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1172	0.523373	0.523373	0.5381	0.0119969	0.000399384	0.523997	0.54538	0.508203	0.0283328	0.525212	0.110068	0.677977	0.610335	0.553594	0.280495	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1174	0.515769	0.0236546	0.5381	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	5.30083e-06	0.062304	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1175	3.4109e-05	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.165736	0.553594	0.68601	0.516192	3.85391e-05	0.330334	0.65632	0.567508	0.0953474	0.239819	N/A
1176	0.0236546	0.515769	0.5381	0.523428	0.516195	0.516195	0.068083	0.508203	0.553582	0.525212	0.268219	0.268219	0.165736	0.553594	0.68601	0.516192	0.020171	3.39639e-08	0.65632	0.567508	0.0953474	0.239819	N/A
1180	0.523373	0.0351084	0.029701	0.534521	0.523997	0.036046	0.0990243	0.512229	0.577104	0.537098	0.677977	0.677977	0.092944	0.577121	0.11643	0.516192	0.609391	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1181	0.50798	0.50798	0.519624	0.511927	0.0122802	0.00411572	6.73316e-06	0.504127	0.527952	0.512852	0.604852	2.62813e-16	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
1182	0.530797	0.530797	0.000645126	0.0179911	0.531608	0.000723421	0.56573	0.512229	0.0424468	0.537098	0.604852	0.604852	0.092944	0.577121	0.61062	0.508196	0.559978	0.559978	0.00441044	0.535636	0.638009	0.563611	N/A
1183	9.13107e-13	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.062304	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1184	0.50798	0.50798	0.519624	0.511927	0.508198	0.00411572	0.0118911	0.504127	0.527952	0.512852	0.268219	0.268219	0.560551	0.527958	5.6254e-13	0.516192	0.609391	0.609391	0.23526	0.567508	0.721825	0.615353	N/A
1188	0.000100228	0.523373	0.555503	0.534521	0.523997	0.036046	0.56573	0.512229	0.577104	0.537098	0.729932	0.354238	0.651469	0.577121	0.7385	0.523992	0.228371	0.650294	0.706034	0.596058	0.774756	0.657673	N/A
1189	1.01625e-06	0.515769	0.5381	0.523428	0.516195	0.516195	0.00138835	0.508203	0.553582	0.525212	0.110068	0.677977	0.610335	0.553594	0.11643	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1190	0.000100228	0.523373	0.555503	0.534521	0.523997	0.000105915	0.56573	0.512229	0.577104	0.537098	0.729932	0.729932	0.230192	0.577121	0.7385	0.523992	0.650294	0.650294	0.706034	0.596058	0.774756	0.657673	N/A
1191	0.0120161	0.523373	0.0835524	0.534521	0.036046	0.523997	0.0990243	0.512229	0.577104	0.537098	0.729932	0.0242431	0.651469	0.577121	0.7385	0.523992	0.0920503	0.0070857	0.706034	0.596058	0.774756	0.657673	N/A
1192	0.523373	0.523373	0.0835524	0.534521	0.0123458	0.523997	0.000943909	0.512229	0.577104	0.537098	0.354238	0.0242431	0.651469	0.577121	0.7385	0.523992	0.650294	0.650294	0.706034	0.596058	0.774756	0.657673	N/A
1194	0.0236546	0.515769	0.5381	0.523428	0.516195	1.1329e-08	0.54538	0.508203	0.553582	0.525212	0.677977	0.110068	0.009267	0.553594	0.68601	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1195	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	7.14147e-14	0.00874536	0.58989	0.0531244	8.81147e-05	0.00806082	N/A
1196	0.50798	0.50798	0.5381	0.0351438	0.036046	0.0123458	0.068083	0.508203	0.577104	0.0557738	0.268219	0.677977	3.16718e-10	0.577121	0.280495	0.516192	0.609391	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1197	0.00400578	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.677977	0.268219	0.610335	0.0804135	0.280495	0.516192	0.774227	0.0997235	0.65632	0.567508	0.00459428	0.014712	N/A
1198	0.523373	0.523373	0.029701	0.534521	0.523997	0.000105915	0.0990243	0.512229	0.577104	0.537098	0.00227254	0.010157	0.092944	0.577121	0.280495	0.516192	0.00271303	0.000429546	0.0937234	0.567508	0.721825	0.615353	N/A
1201	0.515769	0.00801157	0.5381	0.523428	0.516195	0.000168294	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.11643	0.516192	0.0200439	0.228371	0.65632	0.567508	0.147149	0.615353	N/A
1203	0.515769	0.515769	0.0198129	0.523428	3.60642e-05	0.00823145	0.54538	0.508203	0.553582	0.525212	0.268219	0.677977	2.56171e-06	0.553594	0.68601	0.516192	0.650294	0.0920503	0.65632	0.567508	0.147149	0.615353	N/A
1206	0.50798	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	2.87491e-15	0.000777216	0.58989	0.535636	0.0487386	0.1733	N/A
1207	0.000100228	0.523373	0.0835524	0.534521	0.523997	0.0123458	0.0356433	0.512229	0.577104	0.537098	0.677977	0.268219	0.651469	0.577121	0.0311766	0.516192	0.164312	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1208	0.0236546	0.515769	0.5381	0.523428	0.00823145	0.0242933	0.068083	0.508203	0.553582	0.525212	0.110068	0.268219	0.610335	0.553594	0.280495	0.516192	0.283176	1.70231e-06	0.65632	0.567508	0.215021	0.239819	N/A
1209	0.515769	0.00801157	0.0198129	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	4.11684e-05	0.610335	0.553594	0.68601	0.516192	0.164312	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1211	9.7723e-11	0.515769	0.5381	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1214	0.000378511	0.523373	0.029701	0.534521	0.516195	0.516195	0.54538	0.00413564	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1216	3.02456e-06	0.523373	0.5381	0.0119969	0.531608	0.531608	0.54538	0.508203	0.00196367	0.525212	0.677977	0.268219	0.610335	0.553594	0.280495	0.516192	0.164312	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1217	0.00801157	0.515769	0.00096639	0.523428	0.00823145	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.110068	0.610335	0.553594	0.68601	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1218	0.530797	0.0160181	0.571902	0.545223	0.523997	0.0123458	0.0990243	0.00620329	0.577104	0.537098	0.604852	0.154197	0.610335	0.0283397	0.00681078	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
1219	9.13107e-13	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1220	0.50798	0.50798	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.0579513	0.508196	0.291818	0.812732	0.58989	0.535636	4.2677e-05	0.000944838	N/A
1222	9.13107e-13	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1224	0.515769	0.515769	0.5381	0.523428	0.516195	0.000168294	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	3.43034e-05	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1225	9.13107e-13	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1226	9.13107e-13	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1228	0.0236546	0.515769	0.5381	0.523428	0.516195	0.516195	0.068083	0.508203	0.553582	0.525212	0.729932	0.162553	0.165736	0.553594	0.0272779	0.523992	0.149823	0.71279	0.315833	0.596058	0.0953474	0.657673	N/A
1230	0.515769	0.515769	0.5381	0.523428	0.523997	3.35416e-08	0.54538	0.508203	0.0283328	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1235	0.515769	0.0236546	0.0571577	0.523428	0.0242933	0.000168294	0.54538	0.508203	0.553582	0.525212	0.0242431	0.729932	6.68052e-07	0.116293	0.7385	0.523992	0.609391	0.164312	0.706034	0.596058	0.428661	0.657673	N/A
1236	0.0236546	0.515769	0.5381	0.523428	0.0242933	1.11851e-10	0.54538	0.508203	0.553582	0.525212	0.268219	0.027985	0.009267	0.553594	0.280495	0.516192	0.164312	0.0090917	0.65632	0.567508	0.721825	0.615353	N/A
1237	9.7723e-11	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1238	0.515769	0.515769	0.0198129	0.523428	0.516195	0.00823145	0.068083	0.508203	0.553582	0.525212	0.677977	0.677977	3.43034e-05	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1240	0.0236546	0.515769	0.555503	0.0518909	0.036046	0.0123458	0.56573	0.512229	0.577104	0.537098	0.677977	0.677977	0.610335	0.0283397	0.68601	0.516192	0.609391	0.0090917	0.65632	0.567508	0.721825	0.615353	N/A
1242	0.0120161	0.0351084	0.555503	0.534521	0.516195	0.516195	0.0990243	0.512229	0.116268	0.537098	0.677977	0.677977	0.092944	0.577121	0.68601	0.516192	0.609391	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1244	0.00801157	0.515769	0.5381	0.523428	0.516195	0.00823145	0.0237832	0.508203	0.553582	0.525212	0.677977	0.027985	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1246	0.515769	0.515769	0.5381	0.523428	0.516195	0.00823145	0.00138835	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.0311766	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1247	0.0120161	0.523373	0.5381	0.0119969	0.00823145	0.516195	0.000333577	0.508203	0.553582	0.525212	0.354238	0.729932	0.165736	0.553594	0.7385	0.523992	0.650294	0.650294	0.315833	0.596058	0.774756	0.657673	N/A
1248	0.515769	0.0236546	0.0198129	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.729932	0.00617765	0.610335	0.553594	0.368191	0.523992	0.609391	0.609391	0.315833	0.596058	0.428661	0.657673	N/A
1250	0.515769	0.0236546	0.5381	0.523428	0.523997	0.523997	0.56573	0.0183565	0.577104	0.537098	0.677977	0.677977	0.00124981	0.577121	0.68601	0.516192	0.609391	0.164312	0.0937234	0.567508	0.721825	0.615353	N/A
1251	3.16732e-07	0.523373	0.0395535	0.068115	0.531608	1.25447e-06	0.0474431	0.516205	0.598712	0.548533	0.604852	0.604852	0.034209	0.598732	0.61062	0.508196	0.559978	0.559978	0.000416083	0.535636	0.638009	0.563611	N/A
1256	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	1.2628e-07	0.48944	0.58989	0.0531244	0.000204657	0.000944838	N/A
1257	0.530797	0.0160181	0.000101255	0.545223	0.508198	0.508198	0.56573	0.00620329	0.0803951	0.0129341	0.604852	0.604852	0.610335	0.553594	0.61062	0.508196	0.0308283	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
1260	0.523373	0.523373	0.0835524	0.534521	0.523997	0.523997	0.0990243	0.512229	0.577104	0.537098	0.677977	0.677977	0.0204132	0.577121	0.280495	0.516192	0.609391	0.164312	0.0937234	0.567508	0.721825	0.615353	N/A
1266	0.515769	0.0236546	0.0198129	0.523428	0.531608	0.000723421	0.54538	0.508203	0.00196367	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.164312	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1268	0.515769	0.515769	0.555503	0.0518909	0.036046	0.523997	0.0356433	0.512229	0.577104	0.537098	0.110068	0.677977	0.651469	0.577121	0.68601	0.516192	0.609391	0.164312	0.0937234	0.567508	0.721825	0.615353	N/A
1269	0.515769	0.515769	0.5381	0.523428	0.0242933	1.10188e-06	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.009267	0.553594	0.0311766	0.516192	0.609391	0.164312	0.65632	0.567508	0.721825	0.615353	N/A
1273	0.0236546	0.515769	0.029701	0.0518909	0.036046	0.0123458	0.56573	0.512229	0.577104	0.537098	0.110068	0.677977	0.610335	0.0283397	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1277	0.50798	0.50798	0.5381	0.0351438	0.523997	3.27872e-06	0.54538	0.508203	0.0283328	0.525212	0.677977	0.677977	0.062304	0.553594	0.11643	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1280	9.7723e-11	0.515769	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1281	0.0236546	0.515769	0.029701	0.0518909	0.0123458	0.523997	0.0990243	0.512229	0.577104	0.537098	0.677977	0.677977	0.092944	0.577121	0.68601	0.516192	0.164312	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1282	1.01625e-06	0.515769	0.5381	0.523428	0.00823145	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1286	0.523373	0.000100228	0.00225725	0.534521	0.036046	0.000399384	0.000943909	0.512229	0.577104	0.537098	0.677977	0.677977	0.092944	0.577121	0.68601	0.516192	0.559978	0.559978	0.0937234	0.567508	0.335683	0.615353	N/A
1289	0.515769	0.515769	0.0198129	0.523428	0.516195	1.10188e-06	0.54538	0.508203	0.553582	0.525212	0.677977	0.110068	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1291	0.50798	0.50798	0.519624	0.511927	3.60642e-05	0.516195	0.54538	0.012305	0.553582	0.525212	0.354238	0.729932	0.610335	0.553594	0.7385	0.523992	0.0130027	1.70231e-06	0.315833	0.596058	0.215021	0.657673	N/A
1293	0.00801157	0.515769	0.0198129	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.268219	0.610335	0.553594	0.68601	0.516192	0.609391	0.0090917	0.65632	0.567508	0.721825	0.615353	N/A
1298	0.523373	0.000100228	0.555503	0.534521	0.036046	0.0123458	0.56573	0.512229	0.577104	0.537098	0.677977	0.677977	0.610335	0.0283397	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1301	0.523373	0.0120161	0.5381	0.0119969	0.523997	0.523997	0.068083	0.508203	0.0283328	0.525212	0.677977	0.268219	0.610335	0.553594	0.11643	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1303	0.50798	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.268219	2.5711e-13	0.560551	0.527958	0.280495	0.516192	0.609391	0.164312	0.23526	0.567508	0.721825	0.615353	N/A
1304	0.515769	0.515769	0.0198129	0.523428	0.539034	1.47113e-05	0.068083	0.508203	4.36342e-05	0.525212	0.604852	0.604852	0.610335	0.553594	0.61062	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
1307	0.523373	0.523373	0.5381	0.0119969	0.516195	0.00823145	0.068083	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.11643	0.516192	0.0616988	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1308	0.515769	0.0236546	0.5381	0.523428	0.516195	1.1329e-08	0.54538	0.508203	0.553582	0.525212	0.677977	0.268219	0.062304	0.553594	0.11643	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1309	0.515769	0.00801157	0.5381	0.523428	0.000168294	3.60642e-05	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.009267	0.553594	0.11643	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1314	0.00015945	0.0236546	0.5381	0.523428	0.508198	0.508198	0.0237832	0.508203	0.0803951	0.525212	0.110068	0.677977	0.062304	0.553594	0.68601	0.516192	0.650294	0.650294	0.65632	0.567508	0.147149	0.615353	N/A
1315	0.515769	0.0236546	0.5381	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.062304	0.553594	0.0026641	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1318	1.01625e-06	0.515769	0.0198129	0.523428	0.516195	0.00823145	0.068083	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1319	0.515769	0.515769	0.0198129	0.523428	0.0242933	0.516195	0.54538	0.508203	0.553582	0.525212	0.354238	0.729932	0.165736	0.553594	0.0636804	0.523992	0.228371	0.650294	0.315833	0.596058	0.774756	0.657673	N/A
1325	9.13107e-13	0.515769	0.5381	0.523428	0.0242933	0.516195	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.0616988	0.00271303	0.65632	0.567508	0.721825	0.615353	N/A
1329	0.515769	0.515769	0.5381	0.523428	0.516195	1.10188e-06	0.54538	0.508203	0.553582	0.525212	0.268219	0.268219	0.610335	0.553594	0.0026641	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1333	0.515769	0.00015945	0.5381	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1334	0.515769	0.515769	0.00096639	0.523428	0.516195	0.000168294	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1335	0.50798	0.50798	0.0198129	0.0351438	0.523997	0.523997	0.54538	0.508203	0.577104	0.0557738	0.354238	0.162553	0.651469	0.577121	0.171665	0.523992	0.559978	0.559978	0.706034	0.596058	0.0443106	0.657673	N/A
1338	0.50798	0.50798	0.0198129	0.0351438	0.516195	1.11851e-10	0.068083	0.508203	0.553582	0.525212	0.677977	0.268219	0.009267	0.553594	0.280495	0.516192	0.164312	0.0090917	0.65632	0.567508	0.721825	0.615353	N/A
1339	0.515769	0.515769	0.5381	0.523428	0.516195	1.11851e-10	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.610335	0.553594	0.68601	0.516192	0.164312	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1341	1.01625e-06	0.0236546	0.00096639	0.523428	0.0242933	0.516195	0.068083	0.508203	0.553582	0.525212	0.677977	0.268219	0.165736	0.553594	0.68601	0.516192	0.00121545	0.228371	0.65632	0.567508	0.147149	0.615353	N/A
1343	0.515769	0.515769	0.0571577	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.268219	0.009267	0.553594	0.11643	0.516192	0.650294	0.650294	0.65632	0.567508	0.147149	0.615353	N/A
1354	9.7723e-11	0.515769	0.5381	0.523428	0.516195	0.516195	0.068083	0.508203	0.553582	0.525212	0.677977	0.677977	0.165736	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1355	0.50798	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.154197	0.0548231	0.560551	0.527958	0.61062	0.508196	6.53607e-12	0.0130027	0.58989	0.535636	0.0487386	0.1733	N/A
1358	0.00015945	0.515769	0.0198129	0.523428	0.516195	0.0242933	0.068083	0.508203	0.553582	0.525212	0.677977	0.268219	0.610335	0.553594	0.11643	0.516192	0.650294	0.650294	0.65632	0.567508	0.147149	0.615353	N/A
1361	0.00801157	0.0236546	0.5381	0.523428	0.516195	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.110068	0.062304	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1362	0.50798	0.50798	0.029701	0.000228888	0.523997	0.036046	0.56573	0.512229	0.577104	0.537098	0.677977	0.268219	0.092944	0.577121	0.68601	0.516192	0.609391	0.609391	0.0937234	0.567508	0.721825	0.615353	N/A
1364	0.00400578	0.50798	0.519624	0.511927	0.0242933	0.00823145	0.523513	0.504127	0.553582	0.0378194	0.162553	0.729932	0.651469	0.116293	0.7385	0.523992	0.228371	0.650294	0.706034	0.596058	0.774756	0.657673	N/A
1371	0.0236546	0.515769	0.5381	0.523428	0.00823145	0.516195	0.0237832	0.508203	0.553582	0.525212	0.729932	0.729932	0.610335	0.553594	0.7385	0.523992	0.164312	0.609391	0.315833	0.596058	0.428661	0.657673	N/A
1377	0.515769	0.515769	0.00096639	0.523428	0.516195	0.00823145	0.068083	0.508203	0.553582	0.525212	0.677977	0.268219	0.610335	0.553594	0.11643	0.516192	0.609391	0.0616988	0.65632	0.567508	0.721825	0.615353	N/A
1378	0.515769	0.515769	0.0198129	0.523428	0.0242933	0.00823145	0.54538	0.508203	0.553582	0.525212	0.677977	0.110068	0.062304	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1379	0.515769	0.515769	0.5381	0.523428	0.000168294	0.516195	0.0237832	0.508203	0.553582	0.525212	0.677977	0.677977	0.062304	0.553594	0.68601	0.516192	0.609391	0.164312	0.65632	0.567508	0.721825	0.615353	N/A
1380	0.50798	0.50798	0.519624	0.511927	0.516195	1.10188e-06	0.54538	0.012305	0.553582	0.525212	0.0242431	0.729932	0.165736	0.553594	0.00720743	0.523992	0.0070857	0.650294	0.315833	0.596058	0.774756	0.657673	N/A
1392	0.515769	0.515769	0.5381	0.523428	0.516195	1.10188e-06	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.062304	0.553594	0.68601	0.516192	0.164312	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
1395	0.515769	0.0236546	0.5381	0.523428	0.516195	0.000168294	0.54538	0.508203	0.553582	0.525212	0.677977	0.677977	0.009267	0.553594	0.68601	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
